CarrierName,Date,ProportionalCancellations
Continental Air Lines Inc.,03/17/01,0.00237529691211
Continental Air Lines Inc.,03/18/01,0.00758293838863
Continental Air Lines Inc.,03/19/01,0.00512382578992
Continental Air Lines Inc.,03/20/01,0.013698630137
Continental Air Lines Inc.,03/21/01,0.042735042735
Continental Air Lines Inc.,03/22/01,0.0263605442177
Continental Air Lines Inc.,03/23/01,0.016156462585
Continental Air Lines Inc.,03/24/01,0.00237812128419
Continental Air Lines Inc.,03/25/01,0.0
Continental Air Lines Inc.,03/26/01,0.00514138817481
Continental Air Lines Inc.,03/27/01,0.013698630137
Continental Air Lines Inc.,03/28/01,0.00939368061486
Continental Air Lines Inc.,03/29/01,0.00340136054422
Continental Air Lines Inc.,03/30/01,0.0255102040816
Continental Air Lines Inc.,03/31/01,0.00477897252091
US Airways Inc.,04/19/01,0.00624099855977
US Airways Inc.,04/20/01,0.00626204238921
US Airways Inc.,04/21/01,0.0125
US Airways Inc.,04/22/01,0.00639449090015
US Airways Inc.,04/23/01,0.00961076405574
US Airways Inc.,04/24/01,0.00959232613909
US Airways Inc.,04/25/01,0.00431861804223
US Airways Inc.,04/26/01,0.00431241015812
US Airways Inc.,04/27/01,0.0129372304744
US Airways Inc.,04/28/01,0.01966873706
US Airways Inc.,04/29/01,0.0166666666667
US Airways Inc.,04/30/01,0.0134163871586
US Airways Inc.,04/01/01,0.0286561264822
US Airways Inc.,04/02/01,0.024531024531
US Airways Inc.,04/03/01,0.012506012506
US Airways Inc.,04/04/01,0.0125180548869
US Airways Inc.,04/05/01,0.00721500721501
US Airways Inc.,04/06/01,0.012987012987
US Airways Inc.,04/07/01,0.0124869927159
US Airways Inc.,04/08/01,0.0196850393701
US Airways Inc.,04/09/01,0.0533910533911
US Airways Inc.,04/10/01,0.038961038961
US Airways Inc.,04/11/01,0.0297933685728
US Airways Inc.,04/12/01,0.0283245319251
US Airways Inc.,04/13/01,0.0292846855497
US Airways Inc.,04/14/01,0.0165975103734
US Airways Inc.,04/15/01,0.024557956778
US Airways Inc.,04/16/01,0.0110417666827
US Airways Inc.,04/17/01,0.014882381181
US Airways Inc.,04/18/01,0.0172993753003
Southwest Airlines Co.,04/02/01,0.0123010130246
Southwest Airlines Co.,04/03/01,0.013024602026
Southwest Airlines Co.,04/04/01,0.00832127351664
Southwest Airlines Co.,04/05/01,0.010492040521
Southwest Airlines Co.,04/06/01,0.00830924855491
Southwest Airlines Co.,04/09/01,0.0148335745297
Southwest Airlines Co.,04/10/01,0.0173661360347
Southwest Airlines Co.,04/11/01,0.0188133140376
Southwest Airlines Co.,04/12/01,0.00578871201158
Southwest Airlines Co.,04/13/01,0.00541907514451
Southwest Airlines Co.,04/16/01,0.0108538350217
Southwest Airlines Co.,04/17/01,0.00795947901592
Southwest Airlines Co.,04/18/01,0.00289435600579
Southwest Airlines Co.,04/19/01,0.00361794500724
Southwest Airlines Co.,04/20/01,0.00361271676301
Southwest Airlines Co.,04/23/01,0.0108538350217
Southwest Airlines Co.,04/24/01,0.0126628075253
Southwest Airlines Co.,04/25/01,0.0112156295224
Southwest Airlines Co.,04/26/01,0.00397973950796
Southwest Airlines Co.,04/27/01,0.000361271676301
Southwest Airlines Co.,04/30/01,0.00940665701881
Southwest Airlines Co.,04/01/01,0.00119856172593
Southwest Airlines Co.,04/07/01,0.00093896713615
Southwest Airlines Co.,04/08/01,0.00159808230124
Southwest Airlines Co.,04/14/01,0.00704225352113
Southwest Airlines Co.,04/15/01,0.00439472632841
Southwest Airlines Co.,04/21/01,0.00140845070423
Southwest Airlines Co.,04/22/01,0.000799041150619
Southwest Airlines Co.,04/28/01,0.00281690140845
Southwest Airlines Co.,04/29/01,0.000799041150619
Northwest Airlines Inc.,04/11/01,0.0612244897959
Northwest Airlines Inc.,04/12/01,0.0408163265306
Northwest Airlines Inc.,04/13/01,0.019120458891
Northwest Airlines Inc.,04/14/01,0.00763941940413
Northwest Airlines Inc.,04/15/01,0.0266030013643
Northwest Airlines Inc.,04/16/01,0.00829081632653
Northwest Airlines Inc.,04/17/01,0.00892857142857
Northwest Airlines Inc.,04/18/01,0.0191326530612
Northwest Airlines Inc.,04/19/01,0.00446428571429
Northwest Airlines Inc.,04/20/01,0.00892288081581
Northwest Airlines Inc.,04/21/01,0.00306513409962
Northwest Airlines Inc.,04/22/01,0.0266030013643
Northwest Airlines Inc.,04/23/01,0.0427295918367
Northwest Airlines Inc.,04/24/01,0.0159744408946
Northwest Airlines Inc.,04/25/01,0.0095785440613
Northwest Airlines Inc.,04/26/01,0.0102171136654
Northwest Airlines Inc.,04/27/01,0.00638162093172
Northwest Airlines Inc.,04/28/01,0.00845503458878
Northwest Airlines Inc.,04/29/01,0.0129781420765
Northwest Airlines Inc.,04/30/01,0.0108974358974
Northwest Airlines Inc.,04/01/01,0.00339904826649
Northwest Airlines Inc.,04/02/01,0.00956632653061
Northwest Airlines Inc.,04/03/01,0.015943877551
Northwest Airlines Inc.,04/04/01,0.0127551020408
Northwest Airlines Inc.,04/05/01,0.0184948979592
Northwest Airlines Inc.,04/06/01,0.0293180369662
Northwest Airlines Inc.,04/07/01,0.0423921271764
Northwest Airlines Inc.,04/08/01,0.0122448979592
Northwest Airlines Inc.,04/09/01,0.0325255102041
Northwest Airlines Inc.,04/10/01,0.0235969387755
Trans World Airways LLC,04/01/01,0.00597907324365
Trans World Airways LLC,04/02/01,0.00702247191011
Trans World Airways LLC,04/03/01,0.00140449438202
Trans World Airways LLC,04/04/01,0.00841514726508
Trans World Airways LLC,04/05/01,0.0
Trans World Airways LLC,04/06/01,0.00561009817672
Trans World Airways LLC,04/07/01,0.0144230769231
Trans World Airways LLC,04/08/01,0.0
Trans World Airways LLC,04/09/01,0.0140845070423
Trans World Airways LLC,04/10/01,0.0394366197183
Trans World Airways LLC,04/11/01,0.1870604782
Trans World Airways LLC,04/12/01,0.12676056338
Trans World Airways LLC,04/13/01,0.056258790436
Trans World Airways LLC,04/14/01,0.0160256410256
Trans World Airways LLC,04/15/01,0.0283159463487
Trans World Airways LLC,04/16/01,0.0168539325843
Trans World Airways LLC,04/17/01,0.0112359550562
Trans World Airways LLC,04/18/01,0.0
Trans World Airways LLC,04/19/01,0.00280898876404
Trans World Airways LLC,04/20/01,0.0112359550562
Trans World Airways LLC,04/21/01,0.0
Trans World Airways LLC,04/22/01,0.00446428571429
Trans World Airways LLC,04/23/01,0.0112359550562
Trans World Airways LLC,04/24/01,0.00561797752809
Trans World Airways LLC,04/25/01,0.0
Trans World Airways LLC,04/26/01,0.00561009817672
Trans World Airways LLC,04/27/01,0.00561009817672
Trans World Airways LLC,04/28/01,0.00320512820513
Trans World Airways LLC,04/29/01,0.00745156482861
Trans World Airways LLC,04/30/01,0.0042194092827
United Air Lines Inc.,04/02/01,0.0403945514326
United Air Lines Inc.,04/03/01,0.0323943661972
United Air Lines Inc.,04/04/01,0.0255560814009
United Air Lines Inc.,04/05/01,0.0558447704685
United Air Lines Inc.,04/06/01,0.0639507342492
United Air Lines Inc.,04/07/01,0.0432066631963
United Air Lines Inc.,04/08/01,0.0192307692308
United Air Lines Inc.,04/09/01,0.0393178588347
United Air Lines Inc.,04/10/01,0.0454760776883
United Air Lines Inc.,04/11/01,0.306016106111
United Air Lines Inc.,04/12/01,0.0431075319754
United Air Lines Inc.,04/13/01,0.0180785123967
United Air Lines Inc.,04/14/01,0.00652045050385
United Air Lines Inc.,04/15/01,0.0217969165338
United Air Lines Inc.,04/16/01,0.0288962576978
United Air Lines Inc.,04/17/01,0.0270014211274
United Air Lines Inc.,04/18/01,0.0303173851255
United Air Lines Inc.,04/19/01,0.0161061108479
United Air Lines Inc.,04/20/01,0.0288825757576
United Air Lines Inc.,04/22/01,0.0403741999015
United Air Lines Inc.,04/23/01,0.0306603773585
United Air Lines Inc.,04/24/01,0.024516737388
United Air Lines Inc.,04/25/01,0.018387553041
United Air Lines Inc.,04/26/01,0.0268994808872
United Air Lines Inc.,04/27/01,0.021216407355
United Air Lines Inc.,04/28/01,0.012454592631
United Air Lines Inc.,04/29/01,0.0112855740922
United Air Lines Inc.,04/30/01,0.013201320132
United Air Lines Inc.,04/01/01,0.0221021611002
United Air Lines Inc.,04/21/01,0.0135557872784
Delta Air Lines Inc.,04/06/01,0.0227932034811
Delta Air Lines Inc.,04/07/01,0.021285475793
Delta Air Lines Inc.,04/08/01,0.0233139050791
Delta Air Lines Inc.,04/09/01,0.0297889946214
Delta Air Lines Inc.,04/10/01,0.0385252692626
Delta Air Lines Inc.,04/11/01,0.0536605657238
Delta Air Lines Inc.,04/12/01,0.0323651452282
Delta Air Lines Inc.,04/13/01,0.0178127589064
Delta Air Lines Inc.,04/14/01,0.00835073068894
Delta Air Lines Inc.,04/15/01,0.0212146422629
Delta Air Lines Inc.,04/16/01,0.0144867549669
Delta Air Lines Inc.,04/17/01,0.0111801242236
Delta Air Lines Inc.,04/18/01,0.0149006622517
Delta Air Lines Inc.,04/19/01,0.0124223602484
Delta Air Lines Inc.,04/20/01,0.0140786749482
Delta Air Lines Inc.,04/21/01,0.0166875260743
Delta Air Lines Inc.,04/22/01,0.0116521015397
Delta Air Lines Inc.,04/23/01,0.00952775476388
Delta Air Lines Inc.,04/24/01,0.0153019023987
Delta Air Lines Inc.,04/25/01,0.00703351261895
Delta Air Lines Inc.,04/26/01,0.0119983450559
Delta Air Lines Inc.,04/27/01,0.0111847555924
Delta Air Lines Inc.,04/28/01,0.0117105813467
Delta Air Lines Inc.,04/29/01,0.00955546323224
Delta Air Lines Inc.,04/30/01,0.0116715298041
Delta Air Lines Inc.,04/01/01,0.0206055508831
Delta Air Lines Inc.,04/02/01,0.0199087515554
Delta Air Lines Inc.,04/03/01,0.0576763485477
Delta Air Lines Inc.,04/04/01,0.0215499378367
Delta Air Lines Inc.,04/05/01,0.0224252491694
America West Airlines Inc.,04/01/01,0.0188034188034
America West Airlines Inc.,04/02/01,0.00995024875622
America West Airlines Inc.,04/03/01,0.0215231788079
America West Airlines Inc.,04/04/01,0.0165562913907
America West Airlines Inc.,04/05/01,0.0247933884298
America West Airlines Inc.,04/06/01,0.0461285008237
America West Airlines Inc.,04/07/01,0.0185185185185
America West Airlines Inc.,04/08/01,0.0118243243243
America West Airlines Inc.,04/09/01,0.0132450331126
America West Airlines Inc.,04/10/01,0.0364238410596
America West Airlines Inc.,04/11/01,0.0331125827815
America West Airlines Inc.,04/12/01,0.0396694214876
America West Airlines Inc.,04/13/01,0.0181219110379
America West Airlines Inc.,04/14/01,0.00740740740741
America West Airlines Inc.,04/15/01,0.00675675675676
America West Airlines Inc.,04/16/01,0.0148760330579
America West Airlines Inc.,04/17/01,0.00497512437811
America West Airlines Inc.,04/18/01,0.0364238410596
America West Airlines Inc.,04/19/01,0.0198347107438
America West Airlines Inc.,04/20/01,0.0148270181219
America West Airlines Inc.,04/21/01,0.00555555555556
America West Airlines Inc.,04/22/01,0.0253378378378
America West Airlines Inc.,04/23/01,0.00164744645799
America West Airlines Inc.,04/24/01,0.0148514851485
America West Airlines Inc.,04/25/01,0.039603960396
America West Airlines Inc.,04/26/01,0.0461285008237
America West Airlines Inc.,04/27/01,0.0197044334975
America West Airlines Inc.,04/28/01,0.0238532110092
America West Airlines Inc.,04/29/01,0.00504201680672
America West Airlines Inc.,04/30/01,0.0148760330579
American Eagle Airlines Inc.,04/01/01,0.0324483775811
American Eagle Airlines Inc.,04/02/01,0.0597222222222
American Eagle Airlines Inc.,04/03/01,0.0528879610299
American Eagle Airlines Inc.,04/04/01,0.10701876303
American Eagle Airlines Inc.,04/05/01,0.0681976339596
American Eagle Airlines Inc.,04/06/01,0.0947735191638
American Eagle Airlines Inc.,04/07/01,0.0895036615134
American Eagle Airlines Inc.,04/08/01,0.0688644688645
American Eagle Airlines Inc.,04/09/01,0.0995128740431
American Eagle Airlines Inc.,04/10/01,0.0633263743911
American Eagle Airlines Inc.,04/11/01,0.0770833333333
American Eagle Airlines Inc.,04/12/01,0.0910987482615
American Eagle Airlines Inc.,04/13/01,0.0639777468707
American Eagle Airlines Inc.,04/14/01,0.0219333874898
American Eagle Airlines Inc.,04/15/01,0.0271260997067
American Eagle Airlines Inc.,04/16/01,0.041782729805
American Eagle Airlines Inc.,04/17/01,0.0333102012491
American Eagle Airlines Inc.,04/18/01,0.0442906574394
American Eagle Airlines Inc.,04/19/01,0.0236439499305
American Eagle Airlines Inc.,04/20/01,0.0327983251919
American Eagle Airlines Inc.,04/21/01,0.0441176470588
American Eagle Airlines Inc.,04/22/01,0.0383763837638
American Eagle Airlines Inc.,04/23/01,0.0878048780488
American Eagle Airlines Inc.,04/24/01,0.0419874037789
American Eagle Airlines Inc.,04/25/01,0.0390788555478
American Eagle Airlines Inc.,04/26/01,0.0195394277739
American Eagle Airlines Inc.,04/27/01,0.0293501048218
American Eagle Airlines Inc.,04/28/01,0.0131362889984
American Eagle Airlines Inc.,04/29/01,0.0184774575018
American Eagle Airlines Inc.,04/30/01,0.0300489168414
American Airlines Inc.,04/01/01,0.0118988596926
American Airlines Inc.,04/02/01,0.0264525271611
American Airlines Inc.,04/03/01,0.0236518448439
American Airlines Inc.,04/04/01,0.0496453900709
American Airlines Inc.,04/05/01,0.0444444444444
American Airlines Inc.,04/06/01,0.0525070955535
American Airlines Inc.,04/07/01,0.0317297850563
American Airlines Inc.,04/08/01,0.023645320197
American Airlines Inc.,04/09/01,0.0368794326241
American Airlines Inc.,04/10/01,0.0350378787879
American Airlines Inc.,04/11/01,0.11914893617
American Airlines Inc.,04/12/01,0.0245862884161
American Airlines Inc.,04/13/01,0.0283419933869
American Airlines Inc.,04/14/01,0.00819672131148
American Airlines Inc.,04/15/01,0.0113356333169
American Airlines Inc.,04/16/01,0.0123106060606
American Airlines Inc.,04/17/01,0.0179839091339
American Airlines Inc.,04/18/01,0.0222432560341
American Airlines Inc.,04/19/01,0.0156176053005
American Airlines Inc.,04/20/01,0.0170212765957
American Airlines Inc.,04/21/01,0.047131147541
American Airlines Inc.,04/22/01,0.00838677849038
American Airlines Inc.,04/23/01,0.026963103122
American Airlines Inc.,04/24/01,0.0269758637009
American Airlines Inc.,04/25/01,0.0179924242424
American Airlines Inc.,04/26/01,0.0203502129673
American Airlines Inc.,04/27/01,0.0174858223062
American Airlines Inc.,04/28/01,0.0235535074245
American Airlines Inc.,04/29/01,0.0069033530572
American Airlines Inc.,04/30/01,0.0194589463692
Aloha Airlines Inc.,04/01/01,0.0109289617486
Aloha Airlines Inc.,04/02/01,0.0
Aloha Airlines Inc.,04/03/01,0.0
Aloha Airlines Inc.,04/04/01,0.0116279069767
Aloha Airlines Inc.,04/05/01,0.0229885057471
Aloha Airlines Inc.,04/06/01,0.0213903743316
Aloha Airlines Inc.,04/07/01,0.0218579234973
Aloha Airlines Inc.,04/08/01,0.0108695652174
Aloha Airlines Inc.,04/09/01,0.0
Aloha Airlines Inc.,04/10/01,0.0
Aloha Airlines Inc.,04/11/01,0.0
Aloha Airlines Inc.,04/12/01,0.0114942528736
Aloha Airlines Inc.,04/13/01,0.0427807486631
Aloha Airlines Inc.,04/14/01,0.0109289617486
Aloha Airlines Inc.,04/15/01,0.0
Aloha Airlines Inc.,04/16/01,0.0114285714286
Aloha Airlines Inc.,04/17/01,0.0
Aloha Airlines Inc.,04/18/01,0.0116279069767
Aloha Airlines Inc.,04/19/01,0.0
Aloha Airlines Inc.,04/20/01,0.0213903743316
Aloha Airlines Inc.,04/21/01,0.0
Aloha Airlines Inc.,04/22/01,0.0108108108108
Aloha Airlines Inc.,04/23/01,0.0
Aloha Airlines Inc.,04/24/01,0.0
Aloha Airlines Inc.,04/25/01,0.0117647058824
Aloha Airlines Inc.,04/26/01,0.0172413793103
Aloha Airlines Inc.,04/27/01,0.0
Aloha Airlines Inc.,04/28/01,0.0
Aloha Airlines Inc.,04/29/01,0.0108695652174
Aloha Airlines Inc.,04/30/01,0.0
Alaska Airlines Inc.,04/29/01,0.0
Alaska Airlines Inc.,04/30/01,0.0113378684807
Alaska Airlines Inc.,04/01/01,0.00249376558603
Alaska Airlines Inc.,04/02/01,0.00453514739229
Alaska Airlines Inc.,04/03/01,0.0433789954338
Alaska Airlines Inc.,04/04/01,0.0183066361556
Alaska Airlines Inc.,04/05/01,0.0159817351598
Alaska Airlines Inc.,04/06/01,0.00226757369615
Alaska Airlines Inc.,04/07/01,0.0104712041885
Alaska Airlines Inc.,04/08/01,0.0
Alaska Airlines Inc.,04/09/01,0.00683371298405
Alaska Airlines Inc.,04/10/01,0.0342465753425
Alaska Airlines Inc.,04/11/01,0.0343249427918
Alaska Airlines Inc.,04/12/01,0.0228310502283
Alaska Airlines Inc.,04/13/01,0.0136054421769
Alaska Airlines Inc.,04/14/01,0.00779220779221
Alaska Airlines Inc.,04/15/01,0.00982800982801
Alaska Airlines Inc.,04/16/01,0.0227790432802
Alaska Airlines Inc.,04/17/01,0.0136054421769
Alaska Airlines Inc.,04/18/01,0.0320366132723
Alaska Airlines Inc.,04/19/01,0.0136054421769
Alaska Airlines Inc.,04/20/01,0.00453514739229
Alaska Airlines Inc.,04/21/01,0.0
Alaska Airlines Inc.,04/22/01,0.004914004914
Alaska Airlines Inc.,04/23/01,0.0159453302961
Alaska Airlines Inc.,04/24/01,0.015873015873
Alaska Airlines Inc.,04/25/01,0.0183066361556
Alaska Airlines Inc.,04/26/01,0.0272108843537
Alaska Airlines Inc.,04/27/01,0.0249433106576
Alaska Airlines Inc.,04/28/01,0.0183727034121
Continental Air Lines Inc.,04/01/01,0.00474833808167
Continental Air Lines Inc.,04/02/01,0.00770547945205
Continental Air Lines Inc.,04/03/01,0.00171821305842
Continental Air Lines Inc.,04/04/01,0.00600858369099
Continental Air Lines Inc.,04/05/01,0.0068317677199
Continental Air Lines Inc.,04/06/01,0.0196581196581
Continental Air Lines Inc.,04/07/01,0.00241254523522
Continental Air Lines Inc.,04/08/01,0.0047258979206
Continental Air Lines Inc.,04/09/01,0.0283505154639
Continental Air Lines Inc.,04/10/01,0.0120274914089
Continental Air Lines Inc.,04/11/01,0.0291845493562
Continental Air Lines Inc.,04/12/01,0.0111111111111
Continental Air Lines Inc.,04/13/01,0.00943396226415
Continental Air Lines Inc.,04/14/01,0.0012077294686
Continental Air Lines Inc.,04/15/01,0.000947867298578
Continental Air Lines Inc.,04/16/01,0.00601891659501
Continental Air Lines Inc.,04/17/01,0.00257731958763
Continental Air Lines Inc.,04/18/01,0.00428816466552
Continental Air Lines Inc.,04/19/01,0.00512820512821
Continental Air Lines Inc.,04/20/01,0.0025641025641
Continental Air Lines Inc.,04/21/01,0.00361445783133
Continental Air Lines Inc.,04/22/01,0.0
Continental Air Lines Inc.,04/23/01,0.0
Continental Air Lines Inc.,04/24/01,0.0
Continental Air Lines Inc.,04/25/01,0.0
Continental Air Lines Inc.,04/26/01,0.00512382578992
Continental Air Lines Inc.,04/27/01,0.00426985482494
Continental Air Lines Inc.,04/28/01,0.0
Continental Air Lines Inc.,04/29/01,0.00189035916824
Continental Air Lines Inc.,04/30/01,0.000856898029135
US Airways Inc.,05/13/01,0.00936421882701
US Airways Inc.,05/14/01,0.01204238921
US Airways Inc.,05/15/01,0.00964320154291
US Airways Inc.,05/16/01,0.0149325626204
US Airways Inc.,05/17/01,0.00626204238921
US Airways Inc.,05/18/01,0.0110789980732
US Airways Inc.,05/20/01,0.0054160512063
US Airways Inc.,05/21/01,0.0269489894129
US Airways Inc.,05/22/01,0.0890707751565
US Airways Inc.,05/23/01,0.0206929740135
US Airways Inc.,05/24/01,0.0105871029836
US Airways Inc.,05/25/01,0.0139557266603
US Airways Inc.,05/27/01,0.0196275792652
US Airways Inc.,05/28/01,0.00493339911199
US Airways Inc.,05/29/01,0.0158806544755
US Airways Inc.,05/30/01,0.0153994225217
US Airways Inc.,05/31/01,0.0101058710298
US Airways Inc.,05/01/01,0.0143747005271
US Airways Inc.,05/02/01,0.0148681055156
US Airways Inc.,05/03/01,0.0143815915628
US Airways Inc.,05/04/01,0.01103117506
US Airways Inc.,05/06/01,0.00888888888889
US Airways Inc.,05/07/01,0.016859344894
US Airways Inc.,05/08/01,0.0115606936416
US Airways Inc.,05/09/01,0.0105973025048
US Airways Inc.,05/10/01,0.00578034682081
US Airways Inc.,05/11/01,0.0139691714836
US Airways Inc.,05/05/01,0.0186142709411
US Airways Inc.,05/12/01,0.00632577754349
US Airways Inc.,05/19/01,0.0111405835544
US Airways Inc.,05/26/01,0.00948366701791
Southwest Airlines Co.,05/01/01,0.0206222865412
Southwest Airlines Co.,05/02/01,0.0144717800289
Southwest Airlines Co.,05/03/01,0.00687409551375
Southwest Airlines Co.,05/04/01,0.00505780346821
Southwest Airlines Co.,05/07/01,0.0123010130246
Southwest Airlines Co.,05/08/01,0.0061505065123
Southwest Airlines Co.,05/09/01,0.00976845151954
Southwest Airlines Co.,05/10/01,0.00361794500724
Southwest Airlines Co.,05/11/01,0.00325144508671
Southwest Airlines Co.,05/14/01,0.0075976845152
Southwest Airlines Co.,05/15/01,0.0188133140376
Southwest Airlines Co.,05/16/01,0.00940665701881
Southwest Airlines Co.,05/17/01,0.00470332850941
Southwest Airlines Co.,05/18/01,0.0028901734104
Southwest Airlines Co.,05/21/01,0.0108538350217
Southwest Airlines Co.,05/22/01,0.0177279305355
Southwest Airlines Co.,05/23/01,0.0115774240232
Southwest Airlines Co.,05/24/01,0.00687409551375
Southwest Airlines Co.,05/25/01,0.00324909747292
Southwest Airlines Co.,05/29/01,0.00217076700434
Southwest Airlines Co.,05/30/01,0.00578871201158
Southwest Airlines Co.,05/31/01,0.013024602026
Southwest Airlines Co.,05/05/01,0.0018779342723
Southwest Airlines Co.,05/06/01,0.00319616460248
Southwest Airlines Co.,05/12/01,0.000469483568075
Southwest Airlines Co.,05/13/01,0.00199760287655
Southwest Airlines Co.,05/19/01,0.00093896713615
Southwest Airlines Co.,05/20/01,0.00239712345186
Southwest Airlines Co.,05/26/01,0.00140845070423
Southwest Airlines Co.,05/27/01,0.00236966824645
Southwest Airlines Co.,05/28/01,0.00167014613779
Northwest Airlines Inc.,05/11/01,0.00954805856143
Northwest Airlines Inc.,05/12/01,0.00952380952381
Northwest Airlines Inc.,05/13/01,0.0195417789757
Northwest Airlines Inc.,05/14/01,0.0184478371501
Northwest Airlines Inc.,05/15/01,0.0362595419847
Northwest Airlines Inc.,05/16/01,0.015903307888
Northwest Airlines Inc.,05/17/01,0.0324427480916
Northwest Airlines Inc.,05/18/01,0.00954805856143
Northwest Airlines Inc.,05/19/01,0.0117130307467
Northwest Airlines Inc.,05/20/01,0.00538358008075
Northwest Airlines Inc.,05/21/01,0.0152477763659
Northwest Airlines Inc.,05/22/01,0.0222363405337
Northwest Airlines Inc.,05/23/01,0.00889453621347
Northwest Airlines Inc.,05/24/01,0.00317662007624
Northwest Airlines Inc.,05/25/01,0.00254291163382
Northwest Airlines Inc.,05/26/01,0.00733137829912
Northwest Airlines Inc.,05/27/01,0.00889547813195
Northwest Airlines Inc.,05/28/01,0.000669344042838
Northwest Airlines Inc.,05/29/01,0.0
Northwest Airlines Inc.,05/30/01,0.00952986022872
Northwest Airlines Inc.,05/31/01,0.00444726810673
Northwest Airlines Inc.,05/01/01,0.0242966751918
Northwest Airlines Inc.,05/02/01,0.0152671755725
Northwest Airlines Inc.,05/03/01,0.00763358778626
Northwest Airlines Inc.,05/04/01,0.0140038192234
Northwest Airlines Inc.,05/05/01,0.0153958944282
Northwest Airlines Inc.,05/06/01,0.0107744107744
Northwest Airlines Inc.,05/07/01,0.0120865139949
Northwest Airlines Inc.,05/08/01,0.0139949109415
Northwest Airlines Inc.,05/09/01,0.0139949109415
Northwest Airlines Inc.,05/10/01,0.00763358778626
Trans World Airways LLC,05/01/01,0.00414364640884
Trans World Airways LLC,05/02/01,0.00550964187328
Trans World Airways LLC,05/03/01,0.00275482093664
Trans World Airways LLC,05/04/01,0.00687757909216
Trans World Airways LLC,05/05/01,0.00150829562594
Trans World Airways LLC,05/06/01,0.0143884892086
Trans World Airways LLC,05/07/01,0.0151515151515
Trans World Airways LLC,05/08/01,0.00826446280992
Trans World Airways LLC,05/09/01,0.0068870523416
Trans World Airways LLC,05/10/01,0.00965517241379
Trans World Airways LLC,05/11/01,0.0137551581843
Trans World Airways LLC,05/12/01,0.00301659125189
Trans World Airways LLC,05/13/01,0.00572246065808
Trans World Airways LLC,05/14/01,0.0110650069156
Trans World Airways LLC,05/15/01,0.00826446280992
Trans World Airways LLC,05/16/01,0.0110192837466
Trans World Airways LLC,05/17/01,0.0
Trans World Airways LLC,05/18/01,0.00825309491059
Trans World Airways LLC,05/19/01,0.00452488687783
Trans World Airways LLC,05/20/01,0.0
Trans World Airways LLC,05/21/01,0.00550964187328
Trans World Airways LLC,05/22/01,0.0289256198347
Trans World Airways LLC,05/23/01,0.0110192837466
Trans World Airways LLC,05/24/01,0.0
Trans World Airways LLC,05/25/01,0.00275103163686
Trans World Airways LLC,05/26/01,0.00515463917526
Trans World Airways LLC,05/27/01,0.00169491525424
Trans World Airways LLC,05/28/01,0.0
Trans World Airways LLC,05/29/01,0.00137741046832
Trans World Airways LLC,05/30/01,0.00413223140496
Trans World Airways LLC,05/31/01,0.0358620689655
United Air Lines Inc.,05/01/01,0.026874115983
United Air Lines Inc.,05/02/01,0.021216407355
United Air Lines Inc.,05/03/01,0.0245630609353
United Air Lines Inc.,05/04/01,0.0263901979265
United Air Lines Inc.,05/05/01,0.0113871635611
United Air Lines Inc.,05/06/01,0.0204280155642
United Air Lines Inc.,05/07/01,0.0442769665568
United Air Lines Inc.,05/08/01,0.0174281676872
United Air Lines Inc.,05/09/01,0.0155440414508
United Air Lines Inc.,05/10/01,0.0174363807729
United Air Lines Inc.,05/11/01,0.0198113207547
United Air Lines Inc.,05/12/01,0.0129065565307
United Air Lines Inc.,05/13/01,0.016553067186
United Air Lines Inc.,05/14/01,0.029231494578
United Air Lines Inc.,05/15/01,0.0348727615457
United Air Lines Inc.,05/16/01,0.0235515779557
United Air Lines Inc.,05/17/01,0.0127238454288
United Air Lines Inc.,05/18/01,0.00892857142857
United Air Lines Inc.,05/19/01,0.0123775141826
United Air Lines Inc.,05/20/01,0.0165289256198
United Air Lines Inc.,05/21/01,0.0333803479079
United Air Lines Inc.,05/22/01,0.0329102021627
United Air Lines Inc.,05/23/01,0.0239774330042
United Air Lines Inc.,05/24/01,0.0117536436295
United Air Lines Inc.,05/25/01,0.0145676691729
United Air Lines Inc.,05/26/01,0.0121739130435
United Air Lines Inc.,05/27/01,0.00323206205559
United Air Lines Inc.,05/28/01,0.00711382113821
United Air Lines Inc.,05/29/01,0.0159849553362
United Air Lines Inc.,05/30/01,0.0192759755524
United Air Lines Inc.,05/31/01,0.0221176470588
Delta Air Lines Inc.,05/12/01,0.0163111668758
Delta Air Lines Inc.,05/13/01,0.0187265917603
Delta Air Lines Inc.,05/14/01,0.0141078838174
Delta Air Lines Inc.,05/15/01,0.021567814185
Delta Air Lines Inc.,05/16/01,0.0182496889258
Delta Air Lines Inc.,05/17/01,0.00871007880547
Delta Air Lines Inc.,05/18/01,0.0112033195021
Delta Air Lines Inc.,05/19/01,0.0385906040268
Delta Air Lines Inc.,05/20/01,0.0103993344426
Delta Air Lines Inc.,05/21/01,0.041095890411
Delta Air Lines Inc.,05/22/01,0.061902783548
Delta Air Lines Inc.,05/23/01,0.0219370860927
Delta Air Lines Inc.,05/24/01,0.0170549084859
Delta Air Lines Inc.,05/25/01,0.0120282040647
Delta Air Lines Inc.,05/27/01,0.0186274509804
Delta Air Lines Inc.,05/28/01,0.0254497586661
Delta Air Lines Inc.,05/29/01,0.0231884057971
Delta Air Lines Inc.,05/30/01,0.0327800829876
Delta Air Lines Inc.,05/31/01,0.0420307948398
